"","data.origin","country","site","site.code","sub.site","transect","trans","species","sp.length","sp.n","season","protection","enforcement","total.mpa.ha","size.notake","yr.creation","age.reserve.yr","rug","lon","lat","d.range.code","depth.range","depth","t.area","t.length","t.width"
"3042","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Symphodus doderleini",6,1,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3043","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Apogon imberbis",6,1,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3044","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Apogon imberbis",7,1,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3045","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Diplodus vulgaris",18,1,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3046","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Diplodus vulgaris",10,4,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3047","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Diplodus vulgaris",10,2,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3048","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Diplodus annularis",12,1,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3049","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Diplodus annularis",10,3,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3050","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Diplodus annularis",10,4,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3051","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Diplodus annularis",10,3,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3052","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Serranus scriba",15,1,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3053","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Serranus scriba",15,1,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3054","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Serranus scriba",10,1,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3055","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Mullus surmuletus",12,1,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3056","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Mullus surmuletus",10,2,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3057","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Diplodus sargus",18,1,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3058","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Scorpaenidae spp.",15,2,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3059","Belmaker","Croatia","Miljet",30,3,"Miljet 30 3 Out",2222,"Muraena helena",20,1,"Summer","NO","1",2375,NA,1960,57,NA,17.62165,42.739793,NA,NA,7.5,125,25,5
"3060","Belmaker","Croatia","Miljet",31,2,"Miljet 31 2 Out",2224,"Chromis chromis",7,20,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,8.8,125,25,5
"3061","Belmaker","Croatia","Miljet",31,2,"Miljet 31 2 Out",2224,"Chromis chromis",10,10,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,8.8,125,25,5
"3062","Belmaker","Croatia","Miljet",31,2,"Miljet 31 2 Out",2224,"Chromis chromis",5,30,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,8.8,125,25,5
"3063","Belmaker","Croatia","Miljet",31,2,"Miljet 31 2 Out",2224,"Coris julis",12,20,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,8.8,125,25,5
"3064","Belmaker","Croatia","Miljet",31,2,"Miljet 31 2 Out",2224,"Coris julis",15,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,8.8,125,25,5
"3065","Belmaker","Croatia","Miljet",31,2,"Miljet 31 2 Out",2224,"Coris julis",10,20,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,8.8,125,25,5
"3066","Belmaker","Croatia","Miljet",31,2,"Miljet 31 2 Out",2224,"Diplodus vulgaris",5,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,8.8,125,25,5
"3067","Belmaker","Croatia","Miljet",31,2,"Miljet 31 2 Out",2224,"Diplodus vulgaris",6,4,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,8.8,125,25,5
"3068","Belmaker","Croatia","Miljet",31,2,"Miljet 31 2 Out",2224,"Diplodus sargus",6,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,8.8,125,25,5
"3069","Belmaker","Croatia","Miljet",31,2,"Miljet 31 2 Out",2224,"Serranus scriba",12,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,8.8,125,25,5
"3070","Belmaker","Croatia","Miljet",31,2,"Miljet 31 2 Out",2224,"Apogon imberbis",8,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,8.8,125,25,5
"3071","Belmaker","Croatia","Miljet",31,2,"Miljet 31 2 Out",2224,"Apogon imberbis",10,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,8.8,125,25,5
"3072","Belmaker","Croatia","Miljet",31,2,"Miljet 31 2 Out",2224,"Mullus surmuletus",10,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,8.8,125,25,5
"3073","Belmaker","Croatia","Miljet",31,2,"Miljet 31 2 Out",2224,"Symphodus rostratus",12,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,8.8,125,25,5
"3074","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Oblada melanura",12,400,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3075","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Oblada melanura",16,500,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3076","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Oblada melanura",6,100,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3077","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Epinephelus marginatus",15,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3078","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Epinephelus marginatus",10,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3079","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Atherina spp.",8,500,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3080","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Serranus scriba",12,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3081","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Serranus scriba",10,2,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3082","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Serranus scriba",20,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3083","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Serranus scriba",15,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3084","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Boops boops",20,4,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3085","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Boops boops",15,18,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3086","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Symphodus tinca",10,2,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3087","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Symphodus tinca",14,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3088","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Symphodus tinca",20,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3089","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Diplodus vulgaris",10,2,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3090","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Diplodus vulgaris",16,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3091","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Diplodus vulgaris",10,3,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3092","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Diplodus vulgaris",8,3,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3093","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Diplodus vulgaris",6,2,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3094","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Chromis chromis",4,50,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3095","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Chromis chromis",2,100,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3096","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Chromis chromis",6,300,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3097","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Diplodus annularis",12,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3098","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Diplodus annularis",10,4,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3099","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Diplodus annularis",14,6,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3100","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Symphodus mediterraneus",10,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3101","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Symphodus mediterraneus",12,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3102","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Coris julis",10,50,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3103","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Coris julis",8,7,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3104","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Coris julis",12,10,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3105","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Coris julis",15,7,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3106","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Thalassoma pavo",10,2,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3107","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Sarpa salpa",14,10,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3108","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Sarpa salpa",8,30,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3109","Belmaker","Croatia","Miljet",31,3,"Miljet 31 3 Out",2225,"Symphodus cinereus",7,2,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,6,125,25,5
"3110","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Chromis chromis",5,100,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3111","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Coris julis",12,10,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3112","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Coris julis",10,10,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3113","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Coris julis",15,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3114","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Coris julis",12,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3115","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Symphodus tinca",12,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3116","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Symphodus tinca",12,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3117","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Symphodus tinca",18,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3118","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Serranus cabrilla",18,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3119","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Serranus cabrilla",15,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3120","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Serranus cabrilla",12,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3121","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Serranus cabrilla",15,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3122","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Serranus cabrilla",18,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3123","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Diplodus annularis",10,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3124","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Symphodus doderleini",10,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3125","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Symphodus doderleini",8,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3126","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Symphodus doderleini",10,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3127","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Serranus scriba",18,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3128","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Symphodus melanocercus",7,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3129","Belmaker","Croatia","Miljet",31,NA,"Miljet 31 NA Out",2223,"Symphodus melanocercus",9,1,"Summer","NO","1",2375,NA,1960,57,NA,17.465106,42.77649,NA,NA,14.3,125,25,5
"3130","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Diplodus puntazzo",30,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3131","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Coris julis",20,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3132","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Coris julis",14,2,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3133","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Coris julis",14,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3134","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Coris julis",14,2,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3135","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Coris julis",15,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3136","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Coris julis",14,3,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3137","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Coris julis",14,3,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3138","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Spondyliosoma cantharus",20,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3139","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Spondyliosoma cantharus",18,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3140","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Diplodus vulgaris",20,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3141","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Symphodus mediterraneus",15,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3142","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Symphodus mediterraneus",14,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3143","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Symphodus tinca",14,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3144","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Diplodus annularis",10,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3145","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Symphodus doderleini",12,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3146","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Symphodus doderleini",7,5,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3147","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Thalassoma pavo",20,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3148","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Oblada melanura",20,30,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3149","Belmaker","Croatia","Miljet",25,11,"Mljet 25 11 In",2205,"Chromis chromis",6,2000,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,14.3,125,25,5
"3150","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Diplodus vulgaris",20,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3151","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Diplodus vulgaris",9,4,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3152","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Diplodus vulgaris",25,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3153","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Symphodus tinca",15,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3154","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Symphodus tinca",10,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3155","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Symphodus tinca",17,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3156","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Symphodus tinca",15,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3157","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Diplodus puntazzo",17,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3158","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Chromis chromis",4,600,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3159","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Coris julis",7,6,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3160","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Coris julis",6,3,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3161","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Coris julis",8,8,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3162","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Coris julis",11,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3163","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Coris julis",13,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3164","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Serranus scriba",6,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3165","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Serranus scriba",19,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3166","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Symphodus mediterraneus",6,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3167","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Thalassoma pavo",11,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3168","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Thalassoma pavo",14,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3169","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Thalassoma pavo",8,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3170","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Thalassoma pavo",17,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3171","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Thalassoma pavo",16,2,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3172","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Thalassoma pavo",17,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3173","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Diplodus annularis",8,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3174","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Diplodus annularis",10,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
"3175","Belmaker","Croatia","Miljet",25,12,"Mljet 25 12 In",2206,"Diplodus annularis",13,1,"Summer","YES","1",NA,NA,NA,NA,NA,17.421897,42.791411,NA,NA,8.4,125,25,5
